Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1louJpMmzEicAn7lzDalPW,"7DMveApC7UnC2NPfPvlHSU,6S2OmqARrzebs0tKUEyXyp",No Promises (feat. Demi Lovato),No Promises (feat. Demi Lovato),"Cheat Codes,Demi Lovato",3/31/2017,223503,67,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:27Z,"edm,pop,pop dance,post-teen pop",0.741,0.667,10,-5.445,1,0.134,0.0575,0,0.106,0.595,112.956,4
4nVBt6MZDDP6tRVdQTgxJg,4AK6F7OLvEQ5QYCBNiQWHq,Story of My Life,Midnight Memories (Deluxe),One Direction,11/25/2013,245493,84,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:28Z,"boy band,pop,post-teen pop,talent show",0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,4
378iszndTZAR4dH8kwsLC6,"5WUlDfRSoLAfcVSX1WnrxN,3Isy6kedDrgPYoTS1dazA9",Cheap Thrills (feat. Sean Paul),This Is Acting,"Sia,Sean Paul",2/18/2016,224813,74,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:29Z,"australian dance,australian pop,pop,dance pop,dancehall,pop rap",0.592,0.8,6,-4.931,0,0.215,0.0561,0.00000201,0.0775,0.728,89.972,4
3P3pw6C19j31Rnzgo3JG7o,"1HBjj22wzbscIZ9sEb5dyf,4kYGAK2zu9EAomwj3hXkXy",Perfect Strangers,Blue,"Jonas Blue,JP Cooper",11/9/2018,196613,78,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:32Z,"pop,pop dance,tropical house,uk dance,uk pop",0.73,0.861,1,-4.1,1,0.0451,0.39,0,0.213,0.704,117.965,4
0ClPIeT6MSgfSgQ9ZrJbAq,6VuMaDnrHyPL1p4EHjYLi7,Cheating on You,Cheating on You,Charlie Puth,10/1/2019,196606,78,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:38Z,"pop,viral pop",0.749,0.535,4,-6.785,1,0.0336,0.0131,0.0000365,0.0982,0.601,123.042,4
29JrmE89KgRyCxBIzq2Ocw,"5pUo3fmmHT8bhCyHE52hA6,0VRj0yCOv2FXJNP47XQnx5",Strip That Down (feat. Quavo),LP1,"Liam Payne,Quavo",12/6/2019,202061,70,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:42Z,"pop,atl hip hop,melodic rap,rap,trap",0.873,0.495,6,-5.446,1,0.0518,0.199,0,0.0805,0.546,106.033,4
7mbbGuqfaIIFHImIwu45Xi,"540vIaP2JwjQb9dm3aArA4,1uNFoZAHBGtllmzznpCI3s,6cEuCEZu7PAE9ZSzLLc2oQ",Let Me Love You - R3hab Remix,Let Me Love You (R3hab Remix),"DJ Snake,Justin Bieber,R3HAB",2/10/2017,175000,54,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:44Z,"edm,electronic trap,pop,pop dance,canadian pop,dutch house,electro house,progressive electro house,slap house",0.433,0.82,0,-2.84,0,0.0924,0.0209,0,0.292,0.536,203.968,4
0dXNQ8dckG4eYfEtq9zcva,"7gAppWoH7pcYmphCVTXkzs,4YXycRbyyAE0wozTk7QMEq",All Night,Night & Day (Night Edition),"The Vamps,Matoma",7/14/2017,197640,72,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:50Z,"boy band,pop,pop dance,tropical house",0.538,0.804,8,-5.194,1,0.0358,0.0041,0,0.33,0.507,144.992,4
51p7NpYENytr1NyYJSP2M3,5sK8BsvyDl4TFA6KaBf8or,You're Perfect,Rio Bueno,Charly Black,11/12/2021,196946,51,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:50Z,"dancehall,jamaican dancehall",0.757,0.842,7,-3.231,0,0.242,0.313,0,0.0541,0.826,104.832,4
48lm2sNdS1rlteMIwLyhJF,7n2wHs1TKAczGzO7Dd2rGr,There's Nothing Holdin' Me Back - Acoustic,There's Nothing Holdin' Me Back (Acoustic),Shawn Mendes,7/7/2017,201093,61,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:52Z,"canadian pop,pop,viral pop",0.779,0.576,11,-5.527,0,0.0435,0.483,0,0.176,0.891,121.938,4
6kex4EBAj0WHXDKZMEJaaF,"07YZf4WDAMNwqr4jfgOZ8y,0hCNtLu0JehylgoiP8L4Gh,7c0XG5cIJTrrAgEC3ULPiq",Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),"Jason Derulo,Nicki Minaj,Ty Dolla $ign",2/23/2017,216408,76,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:54Z,"dance pop,pop,hip pop,queens hip hop,rap,hip hop,pop rap,r&b,southern hip hop,trap,trap soul",0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,4
0TvQLMecTE8utzoNmvXRbK,06HL4z0CvFAxyc27GXpf02,Bad Blood,1989,Taylor Swift,1/1/2014,211933,82,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:56Z,pop,0.652,0.802,7,-6.114,1,0.181,0.0871,0.00000645,0.148,0.295,170.157,4
6QFCMUUq1T2Vf5sFUXcuQ7,"1uNFoZAHBGtllmzznpCI3s,0hCNtLu0JehylgoiP8L4Gh",Beauty And A Beat,Believe,"Justin Bieber,Nicki Minaj",1/1/2012,227986,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:06:00Z,"canadian pop,pop,hip pop,queens hip hop,rap",0.601,0.843,0,-4.87,1,0.0593,0.000704,0.0000527,0.0681,0.534,128.002,4
2ACOWPLUe4A4KuQ5ioD2od,1l8Fu6IkuTP0U5QetQJ5Xt,That's My Girl,7/27 (Deluxe),Fifth Harmony,5/27/2016,204013,75,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:06:02Z,"girl group,pop,talent show",0.596,0.851,5,-4.245,0,0.121,0.0358,0.0000319,0.365,0.612,202.049,4
2iUXsYOEPhVqEBwsqP70rE,5Rl15oVamLq7FbSb0NNBNy,Youngblood,Youngblood (Deluxe),5 Seconds of Summer,6/15/2018,203417,83,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:06:04Z,"boy band,pop",0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,4
6xsEAm6w9oMQYYg3jkEkMT,"06HL4z0CvFAxyc27GXpf02,2YZyLoL8N0Wb9xBt1NhZWg",Bad Blood,Bad Blood,"Taylor Swift,Kendrick Lamar",5/17/2015,200106,74,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:06:07Z,"pop,conscious hip hop,hip hop,rap,west coast rap",0.654,0.655,11,-7.388,0,0.106,0.0294,0,0.139,0.221,170.16,4
4HhIQK86QUSI2A2BTw1PB8,"1Cs0zKBU1kc0i8ypK3B9ai,1uNFoZAHBGtllmzznpCI3s",2U (feat. Justin Bieber) - R3HAB Remix,2U (feat. Justin Bieber) [R3HAB Remix],"David Guetta,Justin Bieber",8/4/2017,156724,46,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:06:16Z,"big room,dance pop,edm,pop,pop dance,canadian pop",0.495,0.647,8,-6.359,0,0.0365,0.00211,0,0.312,0.345,144.988,4
6wmAHw1szh5RCKSRjiXhPe,6VuMaDnrHyPL1p4EHjYLi7,How Long,Voicenotes,Charlie Puth,5/11/2018,200853,76,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:06:20Z,"pop,viral pop",0.845,0.561,1,-5.253,0,0.0778,0.211,0.00000349,0.0383,0.811,109.974,4
4hQ6UGyWQIGJmHSo0J88JW,0C8ZW7ezQVs4URX5aX7Kqx,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Back To You (From 13 Reasons Why – Season 2 Soundtrack),Selena Gomez,5/10/2018,207904,76,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:06:24Z,"pop,post-teen pop",0.601,0.724,6,-4.856,1,0.0486,0.0945,0.00000168,0.12,0.508,102.061,4
3B4etxytImrRKQgV3XHjnR,6jJ0s89eD6GaHleKKya26X,Harleys In Hawaii,Smile,Katy Perry,8/28/2020,185480,75,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:06:36Z,pop,0.721,0.751,10,-6.203,0,0.125,0.162,0.00000659,0.118,0.738,140.095,4
6M31fPFCYB8Job3MCjjrDV,4AK6F7OLvEQ5QYCBNiQWHq,They Don't Know About Us,Take Me Home (Expanded Edition),One Direction,11/12/2012,200400,76,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:06:40Z,"boy band,pop,post-teen pop,talent show",0.514,0.727,0,-6.131,1,0.0492,0.126,0,0.0978,0.37,147.917,4
5GYbkDveRD2I8M5ZJ14hWn,"1uNFoZAHBGtllmzznpCI3s,0xOeVMOz2fVg5BJY3N6akT",Never Say Never,Never Say Never - The Remixes,"Justin Bieber,Jaden",1/1/2011,227853,74,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:06:42Z,"canadian pop,pop,pop rap,rap",0.739,0.807,0,-5.063,1,0.0652,0.0181,0,0.295,0.632,97.048,4
0yIywEquxORnu1dR0WYsdN,1uNFoZAHBGtllmzznpCI3s,Love Me,My World,Justin Bieber,1/1/2009,191573,70,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:06:48Z,"canadian pop,pop",0.729,0.868,3,-3.319,1,0.0609,0.00939,0,0.283,0.632,124.957,4
5T7ZFtCcOgkpjxcuaeZbw0,4AK6F7OLvEQ5QYCBNiQWHq,Best Song Ever,Midnight Memories (Deluxe),One Direction,11/25/2013,200106,78,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:06:52Z,"boy band,pop,post-teen pop,talent show",0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,4
5QDLhrAOJJdNAmCTJ8xMyW,3Nrfpe0tUJi4K4DXYWgMUX,Dynamite,BE,BTS,11/20/2020,199053,82,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:07:01Z,"k-pop,k-pop boy group,pop",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
3HVWdVOQ0ZA45FuZGSfvns,"1WsYCXdezMjn0KoIrLvMmC,1uNFoZAHBGtllmzznpCI3s",I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),"Ed Sheeran & Justin Bieber,Justin Bieber",5/10/2019,219946,78,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:07:02Z,"canadian pop,pop",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,4
7I8EGPtqTwlC0UlCAkpYtP,7gAppWoH7pcYmphCVTXkzs,I Found A Girl,Wake Up (Deluxe),The Vamps,10/13/2015,179440,58,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:07:04Z,"boy band,pop",0.717,0.856,4,-4.68,1,0.0565,0.118,0,0.274,0.645,89.982,4
30TmLgK0ja5O8q9l4BShIX,"66CXWjxzNUsdJxJ2JdwvnR,1RyvyyTE3xzB2ZywiAwp0i",Everyday,Dangerous Woman,"Ariana Grande,Future",4/1/2016,194840,78,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:07:06Z,"pop,atl hip hop,hip hop,rap,southern hip hop,trap",0.637,0.733,7,-4.387,0,0.0553,0.0152,0,0.162,0.432,131.005,4
4TgxFMOn5yoESW6zCidCXL,"56mfhUDKa1vec6rSLZV5Eg,07YZf4WDAMNwqr4jfgOZ8y,3Nrfpe0tUJi4K4DXYWgMUX",Savage Love (Laxed – Siren Beat) [BTS Remix],Savage Love (Laxed - Siren Beat) [BTS Remix],"Jawsh 685,Jason Derulo,BTS",10/2/2020,184905,69,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:07:16Z,"nz pop,dance pop,pop,k-pop,k-pop boy group",0.758,0.598,0,-5.695,0,0.0868,0.16,0,0.295,0.658,149.836,4
23EquxExXkNmGCCY96P0Iu,1uNFoZAHBGtllmzznpCI3s,Hailey,Justice (The Complete Edition),Justin Bieber,10/8/2021,193354,66,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:07:27Z,"canadian pop,pop",0.462,0.745,0,-6.588,0,0.0699,0.0367,0,0.0795,0.254,100.042,4
4HBZA5flZLE435QTztThqH,"66CXWjxzNUsdJxJ2JdwvnR,1uNFoZAHBGtllmzznpCI3s",Stuck with U (with Justin Bieber),Stuck with U,"Ariana Grande,Justin Bieber",5/8/2020,228482,81,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:07:30Z,"pop,canadian pop",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,3
49COPp81lGS9Hl9OwKlsKl,"1HBjj22wzbscIZ9sEb5dyf,5pUo3fmmHT8bhCyHE52hA6,1cZQSpDsxgKIX2yW5OR9Ot",Polaroid,Blue,"Jonas Blue,Liam Payne,Lennon Stella",11/9/2018,193377,65,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:07:45Z,"pop,pop dance,tropical house,uk dance,alt z,canadian pop,uk pop",0.652,0.898,7,-4.481,0,0.0361,0.29,0,0.073,0.472,114.043,4
1P17dC1amhFzptugyAO7Il,06HL4z0CvFAxyc27GXpf02,Look What You Made Me Do,reputation,Taylor Swift,11/10/2017,211853,86,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:07:52Z,pop,0.766,0.709,9,-6.471,0,0.123,0.204,0.0000141,0.126,0.506,128.07,4
4j5ffIFh7bFT7GZciP1TCy,"7z5WFjZAIYejWy0NI5lv4T,1uNFoZAHBGtllmzznpCI3s","10,000 Hours (with Justin Bieber)",Good Things,"Dan + Shay,Justin Bieber",8/13/2021,167693,71,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:07:59Z,"contemporary country,country,country road,canadian pop,pop",0.654,0.63,10,-4.644,1,0.0259,0.149,0,0.111,0.43,89.991,4
2MJz8BxxMsERULatmBikDH,1W7FNibLa0O0b572tB2w7t,At My Worst,PINK PLANET,Pink Sweat$,2/12/2021,170344,42,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:08:06Z,bedroom soul,0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921,4
16wAOAZ2OkqoIDN7TpChjR,1uNFoZAHBGtllmzznpCI3s,Yummy,Changes,Justin Bieber,2/14/2020,208520,70,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:08:08Z,"canadian pop,pop",0.676,0.506,9,-6.652,0,0.0958,0.345,0,0.118,0.497,145.842,4
7vFoFDWqTX0mHzLfrF1Cfy,"5MouCg6ta7zAxsfMEbc1uh,4bL2B6hmLlMWnUEZnorEtG",Cheerleader - Felix Jaehn Remix Radio Edit,Me 4 U,"OMI,Felix Jaehn",10/16/2015,180565,81,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:08:10Z,"reggae fusion,edm,german dance,pop dance,tropical house",0.782,0.685,4,-6.237,1,0.0309,0.166,0.0000118,0.16,0.603,118.016,4
0imAR7clgxLmZQqGiImTup,"6MDME20pz9RveH9rEXvrOM,3Isy6kedDrgPYoTS1dazA9,1zNqDE7qDGCsyzJwohVaoX,0FVj4JuzTyudaXAwfqDQ20",Rockabye (feat. Sean Paul & Anne-Marie) - Autograf Remix,Rockabye (feat. Sean Paul & Anne-Marie) [Autograf Remix],"Clean Bandit,Sean Paul,Anne-Marie,Autograf",1/27/2017,249411,39,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:08:18Z,"pop,uk dance,uk funky,dance pop,dancehall,pop rap,deep tropical house,pop edm,vapor soul,vapor twitch",0.479,0.7,9,-5.019,0,0.0501,0.152,0.00000471,0.0932,0.34,101.946,4
6ZANrVuAMp2rpjhfbOuJly,0C8ZW7ezQVs4URX5aX7Kqx,Same Old Love,Revival (Deluxe),Selena Gomez,10/9/2015,229080,72,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:08:22Z,"pop,post-teen pop",0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,4
20I6sIOMTCkB6w7ryavxtO,6sFIWsNpZYqfjUpaCgueju,Call Me Maybe,Kiss,Carly Rae Jepsen,1/1/2012,193400,83,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:08:37Z,"canadian pop,dance pop,pop",0.783,0.58,7,-6.548,1,0.0408,0.0114,0.00000228,0.108,0.66,120.021,4
6fBiLOkPcQ3iFUpmIv88fQ,"7IErGg6ZCfFyJJoKGUUBpv,2uSVRVjYZ0PlJPdFHnBETu,2MDj296KJIfgWDNBtHzeFi",sure thing (sped up),sure thing (sped up),"accelerate,creamy,11:11 Music Group",6/19/2008,113053,67,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T23:01:01Z,"sped up,sad lo-fi,slowed and reverb",0.661,0.511,9,-8.675,0,0.243,0.0435,0.0201,0.117,0.552,192.632,4
5KCH6zWcx5qUYbmp0uaaE7,7gU9VyFRN3JWPJ5oHOil60,N'y pense plus,N'y pense plus,Tayc,6/19/2020,212006,64,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T23:01:57Z,"pop urbaine,r&b francais",0.556,0.633,2,-7.381,0,0.27,0.444,0,0.0744,0.45,93.329,4
54ipXppHLA8U4yqpOFTUhr,53XhwfbYqKCa1cC15pYq2q,Bones,Mercury - Acts 1 & 2,Imagine Dragons,7/1/2022,165264,86,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-16T03:53:36Z,"modern rock,pop,rock",0.772,0.75,5,-3.67,0,0.0455,0.0201,0,0.074,0.587,114.061,4
5qaEfEh1AtSdrdrByCP7qR,53XhwfbYqKCa1cC15pYq2q,Demons,Night Visions,Imagine Dragons,9/4/2012,177506,86,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-17T23:22:13Z,"modern rock,pop,rock",0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,4
47BBI51FKFwOMlIiX6m8ya,5rSXSAkZ67PYJSvpUpkOr7,I Want It That Way,Millennium,Backstreet Boys,5/18/1999,213306,83,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-17T23:22:23Z,"boy band,dance pop,pop",0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,4
3DarAbFujv6eYNliUTyqtz,"5cj0lLjcoR7YOSnhnX0Po5,7tYKF4w9nC0nq9CsPZTHyP",Kiss Me More (feat. SZA),Planet Her,"Doja Cat,SZA",6/25/2021,208666,83,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:19:12Z,"dance pop,pop,r&b,rap",0.764,0.705,8,-3.463,1,0.0284,0.259,0.0000892,0.12,0.781,110.97,4
0k4d5YPDr1r7FX77VdqWez,"5cj0lLjcoR7YOSnhnX0Po5,1Xyo4u8uXC1ZmMpatF05PJ",You Right,Planet Her,"Doja Cat,The Weeknd",6/25/2021,186173,82,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:22:51Z,"dance pop,pop,canadian contemporary r&b,canadian pop",0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4
3ZCBSFcZSRM9Z48ew28Zrf,0C8ZW7ezQVs4URX5aX7Kqx,Souvenir,Rare (Deluxe),Selena Gomez,4/9/2020,161605,68,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:24:52Z,"pop,post-teen pop",0.841,0.479,0,-5.837,0,0.0376,0.207,0.0000116,0.122,0.454,112.968,4
0O6u0VJ46W86TxN9wgyqDj,"246dkjvS1zLTtiykXe5h60,5cj0lLjcoR7YOSnhnX0Po5",I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,"Post Malone,Doja Cat",6/3/2022,192840,86,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:24:58Z,"dfw rap,melodic rap,pop,rap,dance pop",0.733,0.67,5,-6.009,1,0.0751,0.121,0,0.121,0.472,100.964,4
7DKS0rX27cCEPsK0R6tFWS,1Xyo4u8uXC1ZmMpatF05PJ,Wasted Times,"My Dear Melancholy,",The Weeknd,3/30/2018,220293,72,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:25:03Z,"canadian contemporary r&b,canadian pop,pop",0.56,0.678,10,-6.167,0,0.0581,0.61,0.0000142,0.111,0.29,122.585,4
14OIJcLAWsnXX344HxUPak,1u92szWM3Un6rslftZUyTJ,Real,Real,K-Si Yang,11/14/2017,146448,53,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:25:26Z,"dark r&b,trap soul",0.677,0.376,9,-10.837,0,0.0404,0.513,0,0.16,0.552,99.972,4
3rWDp9tBPQR9z6U5YyRSK4,06HL4z0CvFAxyc27GXpf02,Midnight Rain,Midnights,Taylor Swift,10/21/2022,174782,85,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:28:19Z,pop,0.643,0.363,0,-11.738,1,0.0767,0.69,0.0000517,0.115,0.23,139.865,4
1nltpRhEiXikwDlVn4UADk,"246dkjvS1zLTtiykXe5h60,1Xyo4u8uXC1ZmMpatF05PJ",One Right Now (with The Weeknd),Twelve Carat Toothache,"Post Malone,The Weeknd",6/3/2022,192721,73,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:28:25Z,"dfw rap,melodic rap,pop,rap,canadian contemporary r&b,canadian pop",0.682,0.764,1,-5.411,1,0.0477,0.0363,0,0.103,0.701,97.023,4
2p8IUWQDrpjuFltbdgLOag,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,After Hours,The Weeknd,3/20/2020,361026,86,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:31:57Z,"canadian contemporary r&b,canadian pop,pop",0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,4
63mdJr3NMY3wReOkNE6c6W,0C8ZW7ezQVs4URX5aX7Kqx,People You Know,Rare,Selena Gomez,1/10/2020,194900,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:32:09Z,"pop,post-teen pop",0.695,0.62,8,-8.082,0,0.0521,0.0881,0.0000543,0.111,0.62,150.032,4
7KokYm8cMIXCsGVmUvKtqf,06HL4z0CvFAxyc27GXpf02,Karma,Midnights,Taylor Swift,10/21/2022,204852,89,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:32:33Z,pop,0.642,0.62,8,-7.091,1,0.0666,0.0734,0,0.483,0.0969,90.02,4
6mG8khkAtHrdERqqEReZlo,"0FOWNUFHPnMy0vOw1siGqi,1Xyo4u8uXC1ZmMpatF05PJ",Might Not,Music To Smoke To,"Belly,The Weeknd",12/6/2019,224213,43,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:32:40Z,"canadian hip hop,canadian trap,canadian contemporary r&b,canadian pop,pop",0.793,0.563,1,-4.836,1,0.0788,0.318,0,0.13,0.32,134.009,4
37F0uwRSrdzkBiuj0D5UHI,1Xyo4u8uXC1ZmMpatF05PJ,Reminder,Starboy,The Weeknd,11/25/2016,218880,88,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-26T19:32:45Z,"canadian contemporary r&b,canadian pop,pop",0.706,0.505,8,-6.923,1,0.193,0.142,0,0.164,0.388,160.053,4
2ty6DmPnxVPpEFuB23XM0x,7tYKF4w9nC0nq9CsPZTHyP,Kill Bill - Sped Up Version,Kill Bill,SZA,1/13/2023,137528,76,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-01T00:52:02Z,"pop,r&b,rap",0.678,0.798,10,-5.195,1,0.0316,0.0383,0.269,0.126,0.509,99.941,4
4E1SihVWKU6rcJvxnxakSd,4pADjHPWyrlAF0FA7joK2H,Ride It (Original Version),My Own Way,Jay Sean,1/1/2008,188693,21,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-01T01:05:23Z,"dance pop,pop,pop rap",0.711,0.642,11,-5.675,0,0.117,0.244,0,0.502,0.725,93.928,4
6cmm1LMvZdB5zsCwX5BjqE,"4pADjHPWyrlAF0FA7joK2H,55Aa2cqylxrFIXC767Z865",Down,All Or Nothing,"Jay Sean,Lil Wayne",1/1/2009,212506,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-01T01:05:31Z,"dance pop,pop,pop rap,hip hop,new orleans rap,rap,trap",0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,4
5ubHAQtKuFfiG4FXfLP804,6eUKZXaKkcviH0Ku9w2n3V,Lego House,+,Ed Sheeran,9/9/2011,185093,74,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-01T04:54:56Z,"pop,singer-songwriter pop,uk pop",0.592,0.637,11,-8.48,1,0.0992,0.562,0,0.13,0.565,159.701,4
0dynHt8F4nhXiwolAdiLW5,4pADjHPWyrlAF0FA7joK2H,Ride It (Kya Yehi Pyar Hai),My Own Way,Jay Sean,1/1/2008,193706,18,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-01T13:06:05Z,"dance pop,pop,pop rap",0.749,0.566,11,-7.79,0,0.0752,0.39,0,0.0961,0.725,93.017,4
0lYBSQXN6rCTvUZvg9S0lU,"540vIaP2JwjQb9dm3aArA4,1uNFoZAHBGtllmzznpCI3s",Let Me Love You,Encore,"DJ Snake,Justin Bieber",8/5/2016,205946,85,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-02T22:36:17Z,"edm,electronic trap,pop,pop dance,canadian pop",0.649,0.716,8,-5.371,1,0.0349,0.0863,0.0000263,0.135,0.163,99.988,4
09IStsImFySgyp0pIQdqAc,"2qxJFvFYMEDqd7ui6kSAcq,6WY7D3jk8zTrHtmkqqo5GI,4lDBihdpMlOalxy1jkUbPl",The Middle,The Middle,"Zedd,Maren Morris,Grey",1/23/2018,184732,81,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-02T22:36:21Z,"complextro,edm,german techno,pop,pop dance,classic texas country,contemporary country",0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,4
48QmG1dfvMuYLxMPt7KSRA,"3Isy6kedDrgPYoTS1dazA9,6M2wZ9GZgrQXHCFfjv46we",No Lie,Mad Love The Prequel,"Sean Paul,Dua Lipa",6/29/2018,221176,83,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-02T22:36:35Z,"dance pop,dancehall,pop,pop rap,uk pop",0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,4
0z8hI3OPS8ADPWtoCjjLl6,"7n2wHs1TKAczGzO7Dd2rGr,0GM7qgcRCORpGnfcN2tCiB",Summer of Love (Shawn Mendes & Tainy),Summer Of Love,"Shawn Mendes,Tainy",8/20/2021,184104,77,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-02T22:36:40Z,"canadian pop,pop,viral pop,pop reggaeton,reggaeton,trap latino,urbano latino",0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,4
